site id,name,site status,approval date,approval type,site capacity,temporary_capacity,capacity_unit_type,placement,water_type,site_details,county,municipality_id,municipality,production_area_code,latitude,longitude,symbol,species,company,site_url,external_site_url,permits,purpose,production_method
11736,FUREHOLMEN S,KLARERT,27/04/2010 22:00,PERMANENT,2340,2340,TN,SJØ,Marine,11736 FUREHOLMEN S,VESTLAND,4636,SOLUND,4,61.056083,4.867017,"Matfisk laks, ørret, regnbueørret","Butare, Fingertare, Havsalat, Laks, Regnbueørret, Stortare, Sukkertare (oppdrett), Søl, Ørret",SULEFISK AS,https://sikker.fiskeridir.no/aquareg/web/sites/11736,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/11736,"SF-SU-0911, SF-SU-0038, SF-SU-0909, SF-SU-0001, SF-SU-0914, SF-SU-0910, SF-SU-0009, SF-SU-0913, SF-SU-0008, SF-SU-0030, SF-SU-0912",KOMMERSIELL,"Alger til konsum, Matfisk"
14035,GULESKJERET,KLARERT,25/03/2018 22:00,PERMANENT,3120,3120,TN,SJØ,Marine,14035 GULESKJERET,VESTLAND,4636,SOLUND,4,61.041133,4.79225,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",SULEFISK AS,https://sikker.fiskeridir.no/aquareg/web/sites/14035,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/14035,"SF-SU-0008, SF-SU-0030, SF-SU-0009, SF-SU-0001",KOMMERSIELL,Matfisk
29656,JUVIKA,KLARERT,25/08/2008 22:00,PERMANENT,2340,2340,TN,SJØ,Marine,29656 JUVIKA,VESTLAND,4636,SOLUND,4,61.1051,5.019933,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",SULEFISK AS,https://sikker.fiskeridir.no/aquareg/web/sites/29656,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/29656,"SF-SU-0008, SF-SU-0030, SF-SU-0009, SF-SU-0001",KOMMERSIELL,Matfisk
11517,TRETTØY,KLARERT,30/09/2001 22:00,PERMANENT,20,20,DA,SJØ,Marine,11517 TRETTØY,VESTLAND,4612,SVEIO,,59.504717,5.240183,"Bløtdyr, krepsdyr, pigghuder","Drøbaksjøpiggsvin, Harpeskjell, Hjerteskjell, Kamskjell, Knivskjell, Kuskjell, Langpigget kråkebolle, O-skjell, Sandskjell, Strandsnegl, Svabergsjøpiggsvin, Teppeskjell, Urskjell, Østers","SUNNHORDLAND HAVBRUK TROND SVEEN, SVEEN, TROND",https://sikker.fiskeridir.no/aquareg/web/sites/11517,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/11517,"H-SO-0330, H-SO-0332, H-SO-0334, H-SO-0331, H-SO-0338, H-SO-0341, H-SO-0333, H-SO-0336, H-SO-0340, H-SO-0339, H-SO-0335, H-SO-0318, H-SO-0329, H-SO-0337",KOMMERSIELL,"Akvakulturdyr i tidlige livsstadier, Akvakulturdyr til konsum"
10091,VÅGSØYA,KLARERT,01/05/2012 22:00,PERMANENT,1560,1560,TN,SJØ,Marine,10091 VÅGSØYA,VESTLAND,4602,KINN,4,61.490383,5.0247,Særtillatelser,Regnbueørret,SVANØY HAVBRUK AS,https://sikker.fiskeridir.no/aquareg/web/sites/10091,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/10091,"SF-F-0053, SF-F-0013, SF-F-0057","FORSKNING, KOMMERSIELL","Matfisk, Stamfisk"
11810,MARØYSUNDET II,KLARERT,18/05/1994 22:00,PERMANENT,120000,120000,STK,LAND,Freshwater,11810 MARØYSUNDET II,VESTLAND,4602,KINN,,61.497267,5.102983,"Settefisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",SVANØY HAVBRUK AS,https://sikker.fiskeridir.no/aquareg/web/sites/11810,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/11810,"SF-F-0019, SF-F-0053, SF-F-0013",KOMMERSIELL,"Settefisk, Stamfisk"
39237,SANDKVIA,KLARERT,19/12/2018 23:00,PERMANENT,1560,1560,TN,SJØ,Marine,39237 SANDKVIA,VESTLAND,4602,KINN,4,61.483467,5.138433,Særtillatelser,Regnbueørret,SVANØY HAVBRUK AS,https://sikker.fiskeridir.no/aquareg/web/sites/39237,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/39237,"SF-F-0053, SF-F-0013, SF-F-0057","FORSKNING, KOMMERSIELL","Matfisk, Stamfisk"
45078,ALMBAKKEVIKA,KLARERT,27/04/2021 22:00,MIDLERTIDIG,1560,1560,TN,SJØ,Marine,45078 ALMBAKKEVIKA,VESTLAND,4602,KINN,,61.620333,5.271967,Særtillatelser,Regnbueørret,SVANØY HAVBRUK AS,https://sikker.fiskeridir.no/aquareg/web/sites/45078,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/45078,"SF-F-0053, SF-F-0013, SF-F-0057","FORSKNING, KOMMERSIELL","Matfisk, Stamfisk"
21975,SVORTEVIK,KLARERT,31/05/2018 22:00,PERMANENT,100,100,DA,SJØ,Marine,21975 SVORTEVIK,VESTLAND,4617,KVINNHERAD,,59.749417,5.798317,Alger,"Butare, Fingertare, Havsalat, Sukkertare (oppdrett), Søl",TANG AS,https://sikker.fiskeridir.no/aquareg/web/sites/21975,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/21975,"H-K-0917, H-K-0916, H-K-0914, H-K-0913, H-K-0915",KOMMERSIELL,Alger til konsum
11625,LANGHOLMEN,KLARERT,30/05/1999 22:00,PERMANENT,1800,1800,M3,SJØ,Marine,11625 LANGHOLMEN,VESTLAND,4626,ØYGARDEN,,60.215329,5.062659,"Bløtdyr, krepsdyr, pigghuder",Hummer,TELAVÅG FISKEMOTTAK AS,https://sikker.fiskeridir.no/aquareg/web/sites/11625,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/11625,H-S-0307,KOMMERSIELL,Akvakulturdyr til konsum
45064,SELSTØVÅGEN,KLARERT,17/01/2021 23:00,PERMANENT,0,0,STK,LAND,Freshwater,45064 SELSTØVÅGEN,VESTLAND,4626,ØYGARDEN,,60.244217,4.99565,"Settefisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",TELAVÅG SETTEFISK AS,https://sikker.fiskeridir.no/aquareg/web/sites/45064,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/45064,VL-ØN-0001,KOMMERSIELL,Settefisk
32517,GUNNØYNI S FYRESVATN,KLARERT,26/01/2012 23:00,PERMANENT,300,300,TN,SJØ,Freshwater,32517 GUNNØYNI S FYRESVATN,TELEMARK,4032,FYRESDAL,,59.151117,8.060167,Andre,Røye,TELEMARKRØYE AS,https://sikker.fiskeridir.no/aquareg/web/sites/32517,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/32517,TK-F-0003,KOMMERSIELL,Matfisk
34237,MOLANDSMOEN,KLARERT,16/03/2014 23:00,PERMANENT,500,500,KG,LAND,Freshwater,34237 MOLANDSMOEN,TELEMARK,4032,FYRESDAL,,59.20405,8.084467,Andre,Røye,TELEMARKRØYE AS,https://sikker.fiskeridir.no/aquareg/web/sites/34237,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/34237,"TK-F-0005, TK-F-0004",KOMMERSIELL,"Settefisk, Stamfisk"
45152,BREIVIK,KLARERT,04/12/2022 23:00,PERMANENT,325,325,TN,SJØ,Freshwater,45152 BREIVIK,TELEMARK,4032,FYRESDAL,,59.123983,8.085517,Andre,Røye,TELEMARKRØYE AS,https://sikker.fiskeridir.no/aquareg/web/sites/45152,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/45152,VT-FD-0001,KOMMERSIELL,Matfisk
45153,DIGERNES,KLARERT,04/12/2022 23:00,PERMANENT,325,325,TN,SJØ,Freshwater,45153 DIGERNES,TELEMARK,4032,FYRESDAL,,59.137667,8.078,Andre,Røye,TELEMARKRØYE AS,https://sikker.fiskeridir.no/aquareg/web/sites/45153,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/45153,VT-FD-0002,KOMMERSIELL,Matfisk
45265,TJELDBERGODDEN BIOPARK VEST,KLARERT,03/09/2025 22:00,PERMANENT,45,45,TN,LAND,Marine,45265 TJELDBERGODDEN BIOPARK VEST,MØRE OG ROMSDAL,1576,AURE,,63.416,8.7111,Andre,Kveite,TJELDBERGODDEN RENSEFISK AS,https://sikker.fiskeridir.no/aquareg/web/sites/45265,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/45265,M-AE-0058,KOMMERSIELL,Settefisk
11771,GRISHOLMSUNDET,KLARERT,07/04/1997 22:00,PERMANENT,1560,1560,TN,SJØ,Marine,11771 GRISHOLMSUNDET,VESTLAND,4633,FEDJE,4,60.792633,4.6925,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",TOMBRE FISKEANLEGG AS,https://sikker.fiskeridir.no/aquareg/web/sites/11771,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/11771,"H-KM-0017, H-FE-0013, H-OR-0025, H-FS-0005",KOMMERSIELL,Matfisk
11772,MOLDØYOSEN,KLARERT,16/11/1999 23:00,PERMANENT,1560,1560,TN,SJØ,Marine,11772 MOLDØYOSEN,VESTLAND,4633,FEDJE,4,60.789633,4.70075,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",TOMBRE FISKEANLEGG AS,https://sikker.fiskeridir.no/aquareg/web/sites/11772,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/11772,"H-KM-0017, H-FE-0013, H-OR-0025, H-FS-0005",KOMMERSIELL,Matfisk
12042,SKOGSEIDVATNET,KLARERT,17/05/2001 22:00,PERMANENT,715000,715000,STK,SJØ,Freshwater,12042 SKOGSEIDVATNET,VESTLAND,4624,BJØRNAFJORDEN,,60.201884,5.873171,"Settefisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",TOMBRE SETTEFISK AS,https://sikker.fiskeridir.no/aquareg/web/sites/12042,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/12042,H-FS-0035,KOMMERSIELL,Settefisk
12103,DRAGEIDE,KLARERT,08/10/1997 22:00,PERMANENT,393000,393000,STK,LAND,Freshwater,12103 DRAGEIDE,VESTLAND,4624,BJØRNAFJORDEN,,60.209098,5.836372,"Settefisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",TOMBRE SETTEFISK AS,https://sikker.fiskeridir.no/aquareg/web/sites/12103,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/12103,H-FS-0020,KOMMERSIELL,Settefisk
40077,VALVIKA ALGE,KLARERT,20/10/2019 22:00,PERMANENT,30,30,DA,SJØ,Marine,40077 VALVIKA ALGE,NORDLAND,1828,NESNA,,66.2991,12.814367,Alger,"Butare, Fingertare, Havsalat, Stortare, Sukkertare (oppdrett), Søl",TOMMA LAKS AS,https://sikker.fiskeridir.no/aquareg/web/sites/40077,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/40077,"N-NA-0904, N-NA-0903, N-NA-0901, N-NA-0906, N-NA-0905, N-NA-0902",KOMMERSIELL,Alger til konsum
37497,TROHAUGEN,KLARERT,01/06/2017 22:00,PERMANENT,3900,3900,TN,LAND,Freshwater/Marine,37497 TROHAUGEN,MØRE OG ROMSDAL,1535,VESTNES,,62.613667,6.9625,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",TOMREN FISH AS,https://sikker.fiskeridir.no/aquareg/web/sites/37497,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/37497,"M-VS-0022, M-VS-0021",KOMMERSIELL,"Matfisk, Settefisk"
10044,GODDOSEN,KLARERT,27/10/1993 23:00,PERMANENT,65,65,TN,SJØ,Marine,10044 GODDOSEN,VESTLAND,4613,BØMLO,,59.862167,5.13615,Andre,Torsk,"TORGET, KNUT ARNE",https://sikker.fiskeridir.no/aquareg/web/sites/10044,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/10044,H-B-0028,MANNTALL,Matfisk
11628,TORGET,KLARERT,06/12/1993 23:00,PERMANENT,65,65,TN,SJØ,Marine,11628 TORGET,VESTLAND,4615,FITJAR,,59.893833,5.095967,Andre,"Makrell, Torsk","TORGET, OLE KRISTIAN",https://sikker.fiskeridir.no/aquareg/web/sites/11628,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/11628,H-FJ-0016,MANNTALL,Matfisk
34077,TORSVÅG II,KLARERT,04/03/2014 23:00,PERMANENT,75,75,TN,SJØ,Marine,34077 TORSVÅG II,TROMS,5534,KARLSØY,,70.24245,19.5,Andre,Torsk,TORSVÅGBRUKET AS,https://sikker.fiskeridir.no/aquareg/web/sites/34077,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/34077,T-K-0032,KOMMERSIELL,Matfisk
37757,TOVO,KLARERT,03/09/2017 22:00,PERMANENT,56,56,DA,SJØ,Marine,37757 TOVO,VESTLAND,4625,AUSTEVOLL,,60.082383,5.143733,Alger,"Butare, Fingertare, Grisetang, Havsalat, Stortare, Sukkertare (oppdrett), Søl",TRO-TARE AS,https://sikker.fiskeridir.no/aquareg/web/sites/37757,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/37757,"H-AV-0928, H-AV-0931, H-AV-0933, H-AV-0930, H-AV-0932, H-AV-0927, H-AV-0929",KOMMERSIELL,Alger til konsum
10335,TYSSEDAL,KLARERT,08/04/2001 22:00,PERMANENT,71.5,71.5,TN,LAND,Freshwater,10335 TYSSEDAL,VESTLAND,4618,ULLENSVANG,,60.122872,6.559494,"Matfisk laks, ørret, regnbueørret",Ørret,TROLLTUNGA ARCTIC TROUT AS,https://sikker.fiskeridir.no/aquareg/web/sites/10335,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/10335,H-OA-0003,KOMMERSIELL,Matfisk
23735,SUNNSKJØR,KLARERT,07/02/2005 23:00,PERMANENT,0,0,STK,LAND,Freshwater,23735 SUNNSKJØR,TRØNDELAG,5058,ÅFJORD,,64.068017,10.13405,"Settefisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",TRØNDERSMOLT AS,https://sikker.fiskeridir.no/aquareg/web/sites/23735,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/23735,ST-AA-0030,KOMMERSIELL,Settefisk
16797,FOLDERØYHOLMEN,KLARERT,27/08/2002 22:00,PERMANENT,1560,1560,TN,SJØ,Marine,16797 FOLDERØYHOLMEN,VESTLAND,4613,BØMLO,,59.8033,5.307117,Andre,Kveite,TUBILAH AS,https://sikker.fiskeridir.no/aquareg/web/sites/16797,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/16797,"H-B-0049, VL-B-0007",KOMMERSIELL,Matfisk
30777,SLANTEVIKA,KLARERT,16/03/2010 23:00,PERMANENT,200,200,TN,LAND,Marine,30777 SLANTEVIKA,VESTLAND,4638,HØYANGER,,61.124017,5.996517,Andre,Kveite,TUBILAH AS,https://sikker.fiskeridir.no/aquareg/web/sites/30777,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/30777,SF-HØ-0019,KOMMERSIELL,Matfisk
35757,ORTNEVIK,KLARERT,03/01/2016 23:00,PERMANENT,700,700,TN,LAND,Marine,35757 ORTNEVIK,VESTLAND,4638,HØYANGER,,61.1111,6.1311,Andre,Kveite,TUBILAH AS,https://sikker.fiskeridir.no/aquareg/web/sites/35757,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/35757,SF-HØ-0022,KOMMERSIELL,Matfisk
16796,LØVØYA,KLARERT,27/08/2002 22:00,PERMANENT,106,106,TN,LAND,Freshwater,16796 LØVØYA,TRØNDELAG,5033,TYDAL,,62.998724,11.691345,Andre,Røye,TYDAL SETTEFISK AS,https://sikker.fiskeridir.no/aquareg/web/sites/16796,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/16796,"ST-TY-0002, ST-TY-0004, ST-TY-0003",KOMMERSIELL,"Matfisk, Settefisk, Stamfisk"
35277,MULBUKT,KLARERT,01/06/2015 22:00,MIDLERTIDIG,1560,1560,TN,SJØ,Marine,35277 MULBUKT,NORDLAND,1806,NARVIK,,68.1791,16.413683,Andre,Torsk,TYSFJORD MARINE FARM AS,https://sikker.fiskeridir.no/aquareg/web/sites/35277,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/35277,"N-TF-0031, N-TF-0032",FANGSTBASERT,Fangstbasert Matfisk
35857,TYTLANDSVIK,KLARERT,04/02/2016 23:00,PERMANENT,0,0,STK,LAND,Marine,35857 TYTLANDSVIK,ROGALAND,1133,HJELMELAND,,59.268667,6.334667,"Settefisk laks, ørret, regnbueørret",Laks,TYTLANDSVIK AQUA AS,https://sikker.fiskeridir.no/aquareg/web/sites/35857,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/35857,R-HM-0030,KOMMERSIELL,Settefisk
11555,INDUSTRILAB HIB,KLARERT,24/02/1997 23:00,PERMANENT,12.5,12.5,TN,LAND,Freshwater/Marine,11555 INDUSTRILAB HIB,VESTLAND,4601,BERGEN,,60.3812,5.332533,"Matfisk laks, ørret, regnbueørret","Abbor, Arktiskammanet, Berggylt, Blåkveite, Blåskjell, Breiflabb, Brisling, Brosme, Brungylt, Clytia gracilis**, Dvergagurkkammanet, Dypvannsreke, Flekksteinbit, Glassmanet, Gressgylt, Gråsteinbit, Grønngylt, Gullfisk, Havabbor, Havål, Hestmakrell, Hormiphora hormiphora**, Hummer, Hyse, Kamskjell, Karpe, Kolmule, Kulekammanet, Kutling uspes., Kveite, Laks, Laksesild, Lange, Leirkutling, Lobekammanet, Lodde, Lomre, Lyr, Lysing, Makrell, Manhattansekkdyr, Molgula oculata**, Nipigget stingsild, Nordlig lysprikkfisk, Paddetorsk, Parallellogramsekkdyr, Piggvar, Pyntesekkdyr, Pæresjøpung, Regnbueørret, Rognkjeks, Rødspette, Røye, Sandkutling, Schlossersekkdyr, Sebrafisk, Sei, Sild, Sjøkreps, Sjøpiggsvin uspes., Skjeggtorsk, Skrubbe, Slimål, Stikkelsbærsekkdyr, Stingsild, Svarthå, Svartkutling, Tangkutling, Taskekrabbe, Torsk, Trepigget stingsild, Tunge, Tykkleppet multe, Udonella caligorum**, Ål, Ørret, Østers",UNIVERSITETET I BERGEN,https://sikker.fiskeridir.no/aquareg/web/sites/11555,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/11555,"H-BN-0302, VL-BN-0001, H-BN-0018, H-BN-0023",KOMMERSIELL,"Akvakulturdyr til konsum, Matfisk, Settefisk"
36577,MARINEHOLMEN FORSKINGSPARK,KLARERT,07/11/2016 23:00,PERMANENT,12.5,12.5,TN,LAND,Freshwater/Marine,36577 MARINEHOLMEN FORSKINGSPARK,VESTLAND,4601,BERGEN,,60.38135,5.32905,"Matfisk laks, ørret, regnbueørret","Abbor, Acartia tonsa **, Agurkkammanet, Arktiskammanet, Berggylt, Bergnebb, Blåskjell, Breiflabb, Brisling, Brosme, Brungylt, Clytia gracilis**, Drøbaksjøpiggsvin, Dvergagurkkammanet, Glassmanet, Gressgylt, Gråsteinbit, Grønngylt, Haneskjell, Harpeskjell, Havål, Hestmakrell, Hormiphora hormiphora**, Hyse, Kolmule, Kongekrabbe, Kulekammanet, Kveite, Laks, Laksesild, Lange, Leirkutling, Lobekammanet, Lomre, Lyr, Lysing, Makrell, Manhattansekkdyr, Molgula oculata**, Nordlig lysprikkfisk, O-skjell, Paddetorsk, Parallellogramsekkdyr, Piggvar, Pyntesekkdyr, Pæresjøpung, Regnbueørret, Reke av Pandalusslekten, Rognkjeks, Rødspette, Røye, Sandkutling, Sandskjell, Schlossersekkdyr, Sei, Sekkdyr, uspes., Sild, Skjeggtorsk, Skrubbe, Slimål, Snøkrabbe, Stikkelsbærsekkdyr, Stillehavsøsters, Svabergsjøpiggsvin, Svarthå, Svartkutling, Tangkutling, Taskekrabbe, Torsk, Trepigget stingsild, Trollkrabbe, Tunge, Tykkleppet multe, Udonella caligorum**, Urskjell, Vanlig korstroll, Vanlig svømmekrabbe, Ål, Ørret",UNIVERSITETET I BERGEN,https://sikker.fiskeridir.no/aquareg/web/sites/36577,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/36577,"H-BN-0024, VL-BN-0002, H-BN-0304, H-BN-0025",KOMMERSIELL,"Akvakulturdyr i tidlige livsstadier, Matfisk, Settefisk"
36057,NORSK SENTER FOR MOLEKYLÆRMEDISIN (NCMM),KLARERT,26/05/2016 22:00,MIDLERTIDIG,11000,11000,STK,LAND,Freshwater,36057 NORSK SENTER FOR MOLEKYLÆRMEDISIN (NCMM),OSLO,301,OSLO,,59.942317,10.716667,Andre,Sebrafisk,UNIVERSITETET I OSLO,https://sikker.fiskeridir.no/aquareg/web/sites/36057,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/36057,O-O-0032,KOMMERSIELL,Stamfisk
10765,NFH BYGG,KLARERT,04/03/1996 23:00,PERMANENT,875,875,KG,LAND,Marine,10765 NFH BYGG,TROMS,5501,TROMSØ,,69.68275,18.971339,Særtillatelser,"Laks, Regnbueørret, Ørret",UNIVERSITETET I TROMSØ - NORGES ARKTISKE UNIVERSITET,https://sikker.fiskeridir.no/aquareg/web/sites/10765,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/10765,T-T-0042,UNDERVISNING,Matfisk
14117,GRUTLEFJORDEN,KLARERT,28/01/2002 23:00,PERMANENT,65,65,TN,SJØ,Marine,14117 GRUTLEFJORDEN,VESTLAND,4613,BØMLO,,59.671717,5.167317,Andre,Torsk,"URANGSÆTER, ALF HELGE",https://sikker.fiskeridir.no/aquareg/web/sites/14117,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/14117,H-B-0038,MANNTALL,Matfisk
40057,VADHEIM I,KLARERT,15/10/2019 22:00,PERMANENT,0,0,STK,LAND,Freshwater,40057 VADHEIM I,VESTLAND,4638,HØYANGER,,61.207483,5.835217,"Settefisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",VADHEIM AKVAPARK AS,https://sikker.fiskeridir.no/aquareg/web/sites/40057,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/40057,SF-HØ-0026,KOMMERSIELL,Settefisk
40058,VADHEIM 2,KLARERT,15/10/2019 22:00,PERMANENT,2350,2350,TN,LAND,Marine,40058 VADHEIM 2,VESTLAND,4638,HØYANGER,,61.207333,5.83345,"Matfisk laks, ørret, regnbueørret","Laks, Regnbueørret, Ørret",VADHEIM AKVAPARK AS,https://sikker.fiskeridir.no/aquareg/web/sites/40058,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/40058,SF-HØ-0027,KOMMERSIELL,Matfisk
10411,HATTHOLMEN,KLARERT,24/08/1993 22:00,PERMANENT,45,45,DA,SJØ,Marine,10411 HATTHOLMEN,TRØNDELAG,5060,NÆRØYSUND,,64.7926,11.47325,"Bløtdyr, krepsdyr, pigghuder",Blåskjell,VAL SKOLER AS,https://sikker.fiskeridir.no/aquareg/web/sites/10411,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/10411,NT-NR-0369,KOMMERSIELL,Akvakulturdyr til konsum
12668,ASTRIDHOLMEN,KLARERT,06/06/1996 22:00,PERMANENT,23.224,23.22,DA,SJØ,Marine,12668 ASTRIDHOLMEN,TRØNDELAG,5060,NÆRØYSUND,,64.807983,11.542583,"Bløtdyr, krepsdyr, pigghuder","Brunpølse, Butare, Drøbaksjøpiggsvin, Fingertare, Grønnsekkdyr, Kamskjell, Kongsnegl (Kongesnegl), Krusflik, Rødpølse, Saueskjell uspes., Stortare, Strandsnegl, Sukkertare (oppdrett), Svabergsjøpiggsvin, Søl",VAL SKOLER AS,https://sikker.fiskeridir.no/aquareg/web/sites/12668,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/12668,"TR-NR-0905, TR-NR-0301, TR-NR-0904, TR-NR-0302, TR-NR-0906, TR-NR-0903, TR-NR-0902, TR-NR-0901",KOMMERSIELL,"Akvakulturdyr i tidlige livsstadier, Akvakulturdyr til konsum, Alger til konsum"
12671,TORLANDSØYA,KLARERT,19/03/2014 23:00,PERMANENT,34,34,DA,SJØ,Marine,12671 TORLANDSØYA,TRØNDELAG,5060,NÆRØYSUND,,64.780183,11.45475,Alger,"Butare, Fingertare, Fjærehinne uspes, Havsalat, Krusflik, Sukkertare (oppdrett), Søl",VAL SKOLER AS,https://sikker.fiskeridir.no/aquareg/web/sites/12671,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/12671,"NT-NR-0904, NT-NR-0905, NT-NR-0902, NT-NR-0903, NT-NR-0901, NT-NR-0906, NT-NR-0907",KOMMERSIELL,Alger til konsum
45085,VAL,KLARERT,30/05/2021 22:00,PERMANENT,3.4,3.4,TN,LAND,Marine,45085 VAL,TRØNDELAG,5060,NÆRØYSUND,,64.788333,11.463333,"Matfisk laks, ørret, regnbueørret","Brunpølse, Butare, Drøbaksjøpiggsvin, Fjærehinne uspes, Flekksteinbit, Havsalat, Kamskjell, Kongsnegl (Kongesnegl), Krusflik, Kveite, Laks, Regnbueørret, Rognkjeks, Rødpølse, Saueskjell uspes., Storstrandsnegl, Sukkertare (oppdrett), Svabergsjøpiggsvin, Søl, Torsk, Ørret",VAL SKOLER AS,https://sikker.fiskeridir.no/aquareg/web/sites/45085,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/45085,"TR-ND-0022, TR-ND-0008, TR-ND-0019, TR-ND-0021, TR-ND-0023, TR-ND-0020",KOMMERSIELL,"Akvakulturdyr til konsum, Alger tidlig fase, Alger til konsum, Matfisk, Settefisk"
40138,BØBUKTA ALGE,KLARERT,05/11/2019 23:00,PERMANENT,50,50,DA,SJØ,Marine,40138 BØBUKTA ALGE,NORDLAND,1815,VEGA,,65.660283,12.089783,Alger,"Butare, Fingertare, Havsalat, Stortare, Sukkertare (oppdrett), Søl",VEGA SJØFARM AS,https://sikker.fiskeridir.no/aquareg/web/sites/40138,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/40138,"N-VA-0905, N-VA-0906, N-VA-0901, N-VA-0904, N-VA-0903, N-VA-0902",KOMMERSIELL,Alger til konsum
13660,VENØYVIKANE,KLARERT,17/12/1998 23:00,PERMANENT,4,4,DA,SJØ,Marine,13660 VENØYVIKANE,VESTLAND,4649,STAD,,61.988285,5.267423,"Bløtdyr, krepsdyr, pigghuder","Blåskjell, Østers","VENØ, OLAV JOHANNES",https://sikker.fiskeridir.no/aquareg/web/sites/13660,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/13660,SF-S-0301,KOMMERSIELL,Akvakulturdyr til konsum
12819,SKALNESTANGEN V,KLARERT,08/10/2001 22:00,PERMANENT,27,27,DA,SJØ,Marine,12819 SKALNESTANGEN V,TRØNDELAG,5053,INDERØY,,63.84763,10.738733,"Bløtdyr, krepsdyr, pigghuder",Blåskjell,VERRASUNDET SKJELL AS,https://sikker.fiskeridir.no/aquareg/web/sites/12819,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/12819,NT-MV-0303,KOMMERSIELL,Akvakulturdyr til konsum
12821,RUNDHAUGEN,KLARERT,08/10/2001 22:00,PERMANENT,102,102,DA,SJØ,Marine,12821 RUNDHAUGEN,TRØNDELAG,5053,INDERØY,,63.891067,10.908767,"Bløtdyr, krepsdyr, pigghuder",Blåskjell,VERRASUNDET SKJELL AS,https://sikker.fiskeridir.no/aquareg/web/sites/12821,https://sikker.fiskeridir.no/akvakulturregisteret/web/sites/12821,NT-MV-0302,KOMMERSIELL,Akvakulturdyr til konsum
